,range_metallic_valence,avg_Cohesive_energy,avg_heat_atomization(kJ/mol),range_l_quantum_number,avg_1st_ionization_potential_(kJ/mol),avg_metallic_valence,range_valence_p,range_Number_of_unfilled_p_valence_electrons,avg_thermal_conductivity_(W/(m_K))_,range_Density_(g/mL),range_number_of_valence_electrons,avg_Density_(g/mL),range_gilmor_number_of_valence_electron,range_Molar_Denstiy_(mol/ml),avg_heat_of_vaporization_(kJ/mol)_,avg_Gordy_electonegativity,range_Number_of_unfilled_d_valence_electrons,range_valence_d,range_heat_of_fusion_(kJ/mol)_,range_Mendele_Number,range_Gordy_electonegativity,range_abs_valence,avg_Critical_Temperature,range_Molar_Heat_Capacity(J/mol_K),range_Pauling_Electronegativity,range_group,range_1st_ionization_potential_(kJ/mol),range_Boiling_Point_(K),range_Critical_Temperature,range_families,range_Allred-Rockow_electronegativity,range_heat_atomization(kJ/mol),avg_Atomic_Number,range_heat_of_vaporization_(kJ/mol)_,avg_Atomic_Weight,range_Cohesive_energy,avg_l_quantum_number,avg_abs_valence,avg_Period,range_valence_s,range_Number_of_unfilled_s_valence_electrons,range_Atomic_Radus,avg_polarizability(A^3),avg_Molar_Heat_Capacity(J/mol_K),avg_valence_d,avg_Number_of_unfilled_d_valence_electrons,range_Zunger_radii_sum,avg_group,range_thermal_conductivity_(W/(m_K))_,range_Covalent_Radius,avg_number_of_valence_electrons,sum_valence_d,sum_Density_(g/mL),range_Atomic_Weight,avg_outer_shell_electrons,range_Atomic_Number,avg_families,avg_Molar_Denstiy_(mol/ml),avg_gilmor_number_of_valence_electron,avg_heat_of_fusion_(kJ/mol)_,range_outer_shell_electrons,range_Number_of_unfilled_f_valence_electrons,range_valence_f,range_Period,avg_Boiling_Point_(K),range_ionic_radius,avg_valence_p,avg_Number_of_unfilled_p_valence_electrons,range_polarizability(A^3),range_Melting_point_(K),avg_Number_of_unfilled_f_valence_electrons,avg_valence_f,avg_Number_of_unfilled_s_valence_electrons,avg_valence_s,sum_Melting_point_(K),avg_Melting_point_(K),range_Nagle_electonegativity,avg_Pauling_Electronegativity,avg_Atomic_Radus,sum_thermal_conductivity_(W/(m_K))_,avg_Mendele_Number,sum_metallic_valence,sum_Number_of_unfilled_s_valence_electrons,avg_Covalent_Radius,avg_Zunger_radii_sum,range_specific_heat_(J/g_K)_,range_Orbital_Radius(pm),avg_Nagle_electonegativity,sum_valence_f,sum_Gordy_electonegativity,avg_Allred-Rockow_electronegativity,sum_Nagle_electonegativity,sum_l_quantum_number,sum_Molar_Denstiy_(mol/ml),avg_Orbital_Radius(pm),sum_Atomic_Number,sum_Number_of_unfilled_d_valence_electrons,sum_Molar_Heat_Capacity(J/mol_K),sum_polarizability(A^3),avg_ionic_radius,avg_specific_heat_(J/g_K)_,sum_1st_ionization_potential_(kJ/mol),sum_Number_of_unfilled_p_valence_electrons,sum_Atomic_Weight,sum_Critical_Temperature,sum_Zunger_radii_sum,sum_Allred-Rockow_electronegativity,sum_group,sum_Pauling_Electronegativity,sum_specific_heat_(J/g_K)_,sum_Boiling_Point_(K),sum_Period,sum_abs_valence,sum_Orbital_Radius(pm),sum_heat_of_fusion_(kJ/mol)_,sum_Atomic_Radus,sum_Number_of_unfilled_f_valence_electrons,sum_heat_of_vaporization_(kJ/mol)_,sum_ionic_radius,sum_valence_s,sum_valence_p,sum_Covalent_Radius,sum_outer_shell_electrons,sum_families,sum_Mendele_Number,sum_number_of_valence_electrons,sum_Cohesive_energy,sum_gilmor_number_of_valence_electron,sum_heat_atomization(kJ/mol)
982,2.0,2.1950000000000003,206.25,1.0,803.0,2.0,4.0,4.0,41.585,5.720000000000001,5.0,4.3100000000000005,5.0,0.0199999999999999,62.375,4.765,10.0,10.0,17.27,87.0,3.22,3.0,2789.25,3.0100000000000016,1.6199999999999997,15.0,445.0,1265.0,3313.0,6.0,1.56,153.0,32.5,59.25999999999999,75.66749999999999,1.64,0.75,3.0,4.0,1.0,1.0,0.8699999999999999,9.45,26.0975,2.5,7.5,1.36,12.0,140.48,0.3800000000000001,4.5,10.0,17.240000000000002,98.77,3.75,40.0,5.25,0.0525,4.5,8.9625,5.0,0.0,0.0,2.0,1323.9,0.6500000000000001,2.75,3.25,19.8,533.2,14.0,0.0,0.25,1.75,2255.3999999999996,563.8499999999999,1.36,2.02,1.3225,166.34,66.25,8.0,1.0,1.31,1.75,1.02,79.50000000000001,1.8625,0.0,19.06,1.9275,7.45,3.0,0.21,118.55,130.0,30.0,104.39,37.8,1.3875,0.52,3212.0,13.0,302.66999999999996,11157.0,7.0,7.710000000000001,48.0,8.08,2.08,5295.6,16.0,12.0,474.2000000000001,35.85,5.29,56.0,249.5,5.55,7.0,11.0,5.24,15.0,21.0,265.0,18.0,8.780000000000001,18.0,825.0
983,2.0,2.06,191.25,1.0,767.0,2.0,4.0,4.0,42.5,5.720000000000001,5.0,5.035,5.0,0.01,69.8,4.605,10.0,10.0,17.27,88.0,2.9000000000000004,3.0,3075.25,2.7600000000000016,1.17,15.0,373.0,1067.0,2741.0,5.0,1.29,153.0,41.5,44.41,99.9875,1.64,0.75,3.0,4.5,1.0,1.0,0.6699999999999999,10.3,26.2225,7.5,2.5,0.98,12.0,138.65,0.1899999999999999,4.5,30.0,20.14,104.61,1.75,41.0,4.75,0.0475,4.5,14.3625,1.0,0.0,0.0,2.0,1476.3000000000002,0.4000000000000001,2.75,3.25,18.1,533.2,14.0,0.0,0.25,1.75,2720.3999999999996,680.0999999999999,1.13,1.795,1.4225,170.0,66.75,8.0,1.0,1.405,1.94,1.03,60.20000000000002,1.7475,0.0,18.42,1.7925,6.99,3.0,0.19,128.2,166.0,10.0,104.89,41.2,1.5125,0.4599999999999999,3068.0,13.0,399.95,12301.0,7.76,7.17,48.0,7.18,1.84,5905.200000000001,18.0,12.0,512.8,57.45,5.6899999999999995,56.0,279.2,6.05,7.0,11.0,5.62,7.0,19.0,267.0,18.0,8.24,18.0,765.0
984,3.0,2.565,243.5,2.0,1089.5,0.8,4.0,4.0,15.802,4.79,5.0,1.354,5.0,0.07,50.702,6.734999999999999,1.0,1.0,13.88,87.0,5.829999999999999,3.0,1241.448,13.56,2.51,15.0,818.0,3015.0,5245.42,6.0,2.74,269.0,14.8,310.78999999999996,32.187,2.79,1.0,3.4,2.7,1.0,1.0,1.42,5.3740000000000006,19.411,0.1,9.9,2.28,13.2,140.97,0.81,5.199999999999999,1.0,13.54,62.959999999999994,5.1,26.0,6.0,0.023,5.0,3.14,5.0,0.0,0.0,2.0,671.85,1.2000000000000002,3.2,2.8,22.81,1759.4,14.0,0.0,0.1,1.9,3493.8999999999996,349.39000000000004,2.67,2.803,0.8680000000000001,158.02,71.3,8.0,1.0,0.968,1.08,0.91,126.3,2.846,0.0,67.35,2.858,28.46,10.0,0.23,78.19,148.0,99.0,194.11,53.74000000000001,0.93,0.799,10895.0,28.0,321.87,12414.48,10.8,28.58,132.0,28.03,7.99,6718.5,27.0,34.0,781.9,31.4,8.68,140.0,507.0199999999999,9.3,19.0,32.0,9.68,51.0,60.0,713.0,52.0,25.65,50.0,2435.0
985,2.0,2.721,262.0,3.0,906.5,2.18,4.0,4.0,15.640000000000002,6.55,5.0,2.455,5.0,0.0199999999999999,34.642,5.24555,0.0,0.0,7.970000000000001,86.0,3.3099999999999996,5.0,1788.5,7.302,1.65,15.0,516.0,1514.0,4446.0,6.0,1.7199999999999998,206.0,19.9,156.6,42.771,2.3200000000000003,1.1,3.7,3.3,1.0,1.0,1.5,7.7,24.2672,0.0,10.0,3.0399999999999996,13.0,140.76,0.6000000000000001,5.0,0.0,24.549999999999997,127.37000000000002,4.8999999999999995,51.0,6.0,0.0569999999999999,5.0,2.2870000000000004,5.0,6.0,6.0,3.0,863.6700000000001,0.8500000000000001,3.0,3.0,25.9,1029.9,13.4,0.6000000000000001,0.1,1.9,4668.3,466.83,1.5400000000000005,2.196,1.152,156.4,71.9,21.8,1.0,1.14,1.5870000000000002,1.03,104.4,2.138,6.0,52.455499999999994,2.1999999999999997,21.380000000000003,11.0,0.57,102.65,199.0,100.0,242.67200000000005,77.0,1.165,0.7230000000000001,9065.0,30.0,427.71,17885.0,15.87,22.0,130.0,21.96,7.23,8636.7,33.0,37.0,1026.5,22.87,11.52,134.0,346.42,11.65,19.0,30.0,11.4,49.0,60.0,719.0,50.0,27.21,50.0,2620.0
986,3.0,2.5275000000000003,238.125,2.0,1107.0,0.75,4.0,4.0,10.49375,6.24,5.0,1.9,5.0,0.05,44.01625,6.9624999999999995,10.0,10.0,17.27,88.0,5.829999999999999,3.0,1399.05,13.56,2.51,15.0,818.0,3520.0,8795.42,6.0,2.74,314.0,21.125,359.59,48.89375,3.26,1.0,3.625,3.0,1.0,1.0,1.64,4.7625,19.014375,2.5625,7.4375,2.47,14.25,140.97,0.8900000000000001,5.5,41.0,30.4,111.6,4.4375,44.0,6.125,0.018125,5.375,5.385,5.0,0.0,0.0,3.0,669.975,1.25,3.5,2.5,22.81,1741.4,14.0,0.0,0.0625,1.9375,5605.2,350.325,2.67,2.809375,0.8587499999999999,167.9,77.75,12.0,1.0,0.99125,1.060625,1.03,126.3,2.9112500000000003,0.0,111.4,2.920625,46.580000000000005,16.0,0.29,77.1875,338.0,119.0,304.23,76.2,0.953125,0.7206250000000001,17712.0,40.0,782.3,22384.8,16.97,46.73,228.0,44.95,11.53,10719.6,48.0,58.0,1235.0,86.16,13.739999999999998,224.0,704.26,15.25,31.0,56.0,15.86,71.0,98.0,1244.0,88.0,40.440000000000005,86.0,3810.0
987,3.4400000000000004,3.572857142857143,345.7857142857143,2.0,931.9285714285714,2.7457142857142856,4.0,4.0,38.52428571428572,8.68,6.0,3.5828571428571427,4.0,0.04,123.19357142857142,5.307857142857143,10.0,10.0,25.74,41.0,2.3499999999999996,4.0,2786.714285714286,2.580000000000002,0.98,11.0,360.0,4462.0,7706.0,3.0,1.18,447.0,21.714285714285715,672.2,46.097142857142856,4.720000000000001,1.0714285714285714,3.642857142857143,3.428571428571428,1.0,1.0,1.1,5.135714285714286,23.23,1.2857142857142856,8.714285714285715,1.6599999999999997,14.0,428.76,0.51,6.142857142857142,18.0,50.16,76.9,4.857142857142857,32.0,6.357142857142858,0.0671428571428571,5.214285714285714,5.854285714285714,5.0,0.0,0.0,2.0,1446.2214285714283,0.6000000000000001,3.0714285714285716,2.9285714285714284,12.8,2423.9,14.0,0.0,0.2142857142857142,1.7857142857142856,10894.2,778.1571428571428,1.2800000000000002,2.3657142857142857,1.0992857142857142,539.34,80.14285714285714,38.44,3.0,1.1092857142857144,1.4385714285714286,0.53,77.9,2.2135714285714285,0.0,74.31,2.3457142857142856,30.99,15.0,0.94,96.30714285714286,304.0,122.0,325.22,71.9,1.1071428571428572,0.6164285714285714,13047.0,41.0,645.3599999999999,39014.0,20.14,32.839999999999996,196.0,33.120000000000005,8.629999999999999,20247.1,48.0,51.0,1348.3,81.96,15.39,196.0,1724.71,15.5,25.0,43.0,15.53,68.0,89.0,1122.0,86.0,50.02,73.0,4841.0
988,5.0,4.034285714285714,385.2857142857143,1.0,1124.857142857143,1.4285714285714284,4.0,4.0,15.364285714285716,8.57,1.0,2.4485714285714284,3.0,0.09,197.29285714285712,6.978571428571428,4.0,4.0,26.18,40.0,4.869999999999999,0.0,2596.1285714285714,9.44,1.84,11.0,662.0,4925.0,8545.42,3.0,2.2,477.0,17.428571428571427,678.59,37.97428571428571,4.95,1.2857142857142856,4.0,2.8571428571428568,1.0,1.0,1.5,5.049999999999999,17.417142857142856,1.1428571428571428,8.857142857142858,2.29,12.857142857142858,53.67,0.6400000000000001,5.7142857142857135,8.0,17.14,76.91,4.571428571428571,33.0,6.142857142857142,0.0257142857142857,5.142857142857142,7.699999999999999,5.0,0.0,0.0,3.0,1497.292857142857,0.85,2.857142857142857,3.142857142857143,14.91,2686.4,14.0,0.0,0.2857142857142857,1.7142857142857144,5756.05,822.2928571428572,2.41,2.9142857142857146,0.9085714285714286,107.55,75.57142857142857,10.0,2.0,0.9128571428571428,1.124285714285714,0.66,113.9,2.9314285714285715,0.0,48.849999999999994,2.9814285714285713,20.520000000000003,9.0,0.18,77.54285714285714,122.0,62.0,121.92000000000002,35.35,0.8428571428571427,0.7314285714285714,7874.0,22.0,265.82,18172.9,7.869999999999999,20.87,90.0,20.4,5.120000000000001,10481.05,20.0,28.0,542.8,53.9,6.359999999999999,98.0,1381.05,5.9,12.0,20.0,6.390000000000001,32.0,43.0,529.0,40.0,28.24,36.0,2697.0
989,5.0,2.971304347826087,282.04347826086956,1.0,1139.5652173913045,0.9947826086956522,4.0,4.0,7.849130434782608,11.4,2.0,2.5695652173913044,3.0,0.09,83.53695652173913,7.176991304347826,10.0,10.0,26.18,42.0,4.869999999999999,2.0,1632.465217391304,12.216,1.84,11.0,662.0,4925.0,8545.42,3.0,2.2,530.0,21.826086956521745,678.59,50.26347826086956,5.540000000000001,1.0869565217391304,3.8260869565217392,2.9565217391304346,1.0,1.0,1.5,3.1326086956521735,18.43791304347826,1.2173913043478262,8.782608695652174,2.29,14.869565217391305,53.67,0.74,5.739130434782608,28.0,59.099999999999994,191.2,5.391304347826087,74.0,6.565217391304348,0.0230434782608695,5.565217391304348,4.01991304347826,5.0,14.0,14.0,4.0,836.5847826086957,1.2000000000000002,3.4782608695652173,2.5217391304347827,14.91,2686.4,12.782608695652174,1.2173913043478262,0.0869565217391304,1.9130434782608696,9465.45,411.5413043478261,2.41,2.988695652173913,0.7982608695652174,180.53,83.34782608695653,22.88,2.0,0.924782608695652,0.952608695652174,0.79,113.9,3.0208695652173914,28.0,165.0708,3.060782608695652,69.48,25.0,0.53,69.69565217391303,502.0,202.0,424.072,72.05000000000001,0.8739130434782609,0.6895652173913045,26210.0,58.0,1156.06,37546.7,21.91,70.398,342.0,68.74000000000001,15.86,19241.449999999997,68.0,88.0,1603.0,92.458,18.36,294.0,1921.35,20.1,44.0,80.0,21.27,124.0,151.0,1917.0,132.0,68.34,128.0,6487.0
990,3.4400000000000004,2.9883333333333333,281.1111111111111,1.0,839.3333333333333,2.764444444444444,4.0,4.0,36.27444444444444,7.11,8.0,6.626666666666667,4.0,0.0818,144.94444444444443,5.209188888888889,10.0,10.0,22.258,42.0,2.26,4.0,2827.333333333333,2.419829,0.9499999999999996,11.0,352.0,4056.999999999999,6943.0,3.0,1.0200000000000002,544.0,42.33333333333333,644.3,100.5577722222222,5.69,1.1666666666666663,3.2777777777777777,4.444444444444445,1.0,1.0,0.95,5.916666666666666,25.301082611111102,2.666666666666666,7.333333333333333,1.4699999999999998,14.0,400.48,0.32,5.666666666666666,48.0,119.28,140.8333,4.666666666666667,52.0,6.166666666666666,0.0674777777777777,4.944444444444445,8.808666666666667,5.0,14.0,14.0,2.0,1642.15,0.75,2.833333333333333,3.1666666666666665,11.9,2251.0,11.666666666666664,2.333333333333333,0.1666666666666666,1.8333333333333333,14448.7,802.7055555555555,1.1,2.253333333333333,1.2472222222222222,652.94,80.77777777777777,49.760000000000005,3.0,1.2488888888888887,1.6525,0.25,67.10000000000001,2.0233333333333334,42.0,93.7654,2.177611111111111,36.42,21.0,1.2146,107.45555555555556,762.0,132.0,455.419487,106.5,1.3194444444444442,0.285,15108.0,57.0,1810.0399,50892.0,29.745,39.197,252.0,40.56,5.13,29558.7,80.0,59.0,1934.2,158.55599999999998,22.45,210.0,2609.0,23.75,33.0,51.0,22.479999999999997,84.0,111.0,1454.0,102.0,53.790000000000006,89.0,5060.0
991,3.0,3.177058823529412,308.7647058823529,1.0,862.3529411764707,2.6917647058823526,4.0,4.0,17.339411764705883,9.83,3.0,5.14764705882353,3.0,0.0317999999999999,125.18823529411765,5.293952941176471,10.0,10.0,24.68,41.0,2.3499999999999996,3.0,2421.764705882353,3.799828999999999,0.98,11.0,411.0,4297.299999999999,7386.0,3.0,1.18,544.0,34.23529411764706,672.2,79.77195294117647,5.69,1.1176470588235294,3.2941176470588234,3.941176470588235,1.0,1.0,1.1,5.511764705882353,23.82760682352941,2.823529411764706,7.176470588235294,1.6599999999999997,14.0,53.43,0.4599999999999999,5.176470588235294,48.0,87.51,172.3133,4.705882352941177,65.0,6.1764705882352935,0.0631058823529411,4.9411764705882355,5.193411764705882,5.0,14.0,14.0,3.0,1461.6029411764707,0.8999999999999999,2.823529411764706,3.1764705882352944,12.8,2355.2000000000003,10.705882352941176,3.2941176470588234,0.1176470588235294,1.8823529411764703,12032.35,707.785294117647,1.2800000000000002,2.2388235294117647,1.1694117647058824,294.77000000000004,80.3529411764706,45.76,2.0,1.1694117647058824,1.5623529411764707,0.58,77.9,2.1276470588235297,56.0,89.99719999999999,2.2627058823529413,36.17,19.0,1.0728,102.14117647058823,582.0,122.0,405.069316,93.7,1.2647058823529411,0.5205882352941177,14660.0,54.0,1356.1232,41170.0,26.56,38.466,238.0,38.06,8.85,24847.25,67.0,56.0,1736.4,88.288,19.88,182.0,2128.2000000000003,21.5,32.0,48.0,19.880000000000003,80.0,105.0,1366.0,88.0,54.010000000000005,84.0,5249.0
992,5.44,3.93,375.66666666666663,1.0,1101.0833333333333,1.7033333333333334,4.0,4.0,46.86166666666667,8.96,6.0,2.8891666666666667,4.0,0.14,197.79833333333335,6.759999999999999,10.0,10.0,26.18,40.0,4.869999999999999,4.0,2729.8033333333333,9.44,1.84,11.0,662.0,4925.0,8545.42,3.0,2.2,477.0,18.0,678.59,39.19,4.95,1.3333333333333333,3.6666666666666665,2.9166666666666665,1.0,1.0,1.5,5.01,17.865833333333335,1.8333333333333333,8.166666666666666,2.29,12.833333333333332,400.97,0.6499999999999999,6.166666666666666,22.0,34.67,76.91,4.333333333333333,33.0,5.999999999999999,0.0341666666666666,4.916666666666667,7.834166666666667,5.0,0.0,0.0,3.0,1550.5666666666666,0.85,2.6666666666666665,3.333333333333333,14.91,2686.4,13.999999999999998,0.0,0.3333333333333333,1.6666666666666663,10017.6,834.8000000000001,2.41,2.8516666666666666,0.9358333333333332,562.34,75.08333333333333,20.44,4.0,0.9441666666666666,1.1733333333333331,0.66,113.9,2.8416666666666663,0.0,81.11999999999999,2.913333333333333,34.1,16.0,0.41,79.65,216.0,98.0,214.39,60.12,0.875,0.71,13213.0,40.0,470.28,32757.64,14.08,34.96,154.0,34.22,8.52,18606.8,35.0,44.0,955.8,94.01,11.23,168.0,2373.5800000000004,10.5,20.0,32.0,11.33,52.0,72.0,901.0,74.0,47.16,59.0,4508.0
993,3.4400000000000004,3.317692307692308,319.69230769230774,2.0,933.6923076923078,2.913846153846154,4.0,4.0,70.33384615384615,8.68,6.0,3.828461538461539,4.0,0.04,98.9092307692308,5.224615384615385,10.0,10.0,25.74,41.0,2.3499999999999996,4.0,2781.538461538462,2.580000000000002,0.98,11.0,360.0,4462.0,7706.0,3.0,1.18,447.0,22.53846153846154,672.2,48.2423076923077,4.720000000000001,0.9230769230769232,3.230769230769231,3.4615384615384617,1.0,1.0,1.1,4.7615384615384615,23.44,1.8461538461538465,8.153846153846153,1.6599999999999997,14.230769230769232,428.76,0.51,6.538461538461538,24.0,49.77,76.9,4.6923076923076925,32.0,6.307692307692308,0.0684615384615384,5.0,4.929230769230769,5.0,0.0,0.0,2.0,1294.965384615385,0.6000000000000001,2.9230769230769234,3.076923076923077,12.8,2423.9,14.000000000000002,0.0,0.2307692307692307,1.7692307692307694,8933.550000000001,687.196153846154,1.2800000000000002,2.344615384615385,1.0984615384615384,914.34,80.53846153846155,37.88,3.0,1.1315384615384616,1.4461538461538463,0.53,77.9,2.1900000000000004,0.0,67.91999999999999,2.336153846153846,28.47,12.0,0.89,95.99230769230768,293.0,106.0,304.72,61.900000000000006,1.126923076923077,0.6123076923076923,12138.0,40.0,627.15,36160.0,18.8,30.369999999999997,185.0,30.48,7.96,16834.55,45.0,42.0,1247.9,64.08,14.28,182.0,1285.8200000000002,14.65,23.0,38.0,14.71,61.0,82.0,1047.0,85.0,43.13,65.0,4156.0
994,3.4400000000000004,3.485,331.0,1.0,831.375,3.665,4.0,4.0,157.3475,4.170000000000001,6.0,6.82625,4.0,0.08,216.7125,4.6899999999999995,10.0,10.0,19.709999999999997,42.0,2.26,4.0,3998.875,1.120000000000001,0.9499999999999996,11.0,289.0,4056.999999999999,6943.0,3.0,1.0200000000000002,499.0,33.0,644.3,74.92499999999998,5.11,1.5,2.5,4.125,1.0,1.0,0.95,6.375,24.71125,4.25,5.75,1.4699999999999998,12.75,400.48,0.2199999999999999,7.75,34.0,54.61,29.36,3.5,12.0,5.5,0.09375,4.125,11.538750000000002,5.0,0.0,0.0,1.0,2171.025,0.3,2.0,4.0,11.9,2251.0,14.0,0.0,0.5,1.5,8770.2,1096.275,1.1,2.1875,1.30625,1258.78,74.375,29.32,4.0,1.2687499999999998,1.755,0.12,67.10000000000001,1.8725,0.0,37.52,2.085,14.98,12.0,0.75,110.42499999999998,264.0,46.0,197.69,51.0,1.2625000000000002,0.335,6651.0,32.0,599.3999999999999,31991.0,14.04,16.68,102.0,17.5,2.68,17368.2,33.0,20.0,883.3999999999999,92.31000000000002,10.45,112.0,1733.7,10.1,12.0,16.0,10.15,28.0,44.0,595.0,62.0,27.88,33.0,2648.0
995,5.44,3.784,362.2000000000001,1.0,1067.8,2.088,4.0,4.0,90.958,8.96,6.0,3.506,4.0,0.14,198.506,6.454,10.0,10.0,26.18,40.0,4.869999999999999,4.0,2916.948,9.44,1.84,11.0,662.0,4925.0,8545.42,3.0,2.2,477.0,18.8,678.59,40.892,4.95,1.4,3.2,3.0,1.0,1.0,1.5,4.954000000000001,18.494,2.8,7.2,2.29,12.8,400.97,0.6499999999999999,6.8,14.0,17.53,76.91,4.0,33.0,5.800000000000001,0.046,4.6,8.022,5.0,0.0,0.0,3.0,1625.15,0.85,2.4,3.6000000000000005,14.91,2686.4,14.0,0.0,0.4,1.6,4261.55,852.3100000000001,2.41,2.764,0.974,454.79,74.4,10.44,2.0,0.988,1.242,0.66,113.9,2.716,0.0,32.269999999999996,2.818,13.579999999999998,7.0,0.23,82.6,94.0,36.0,92.47,24.77,0.92,0.68,5339.0,18.0,204.46,14584.74,6.21,14.09,64.0,13.82,3.4000000000000004,8125.749999999999,15.0,16.0,413.0,40.11,4.869999999999999,70.0,992.53,4.6,8.0,12.0,4.9399999999999995,20.0,29.0,372.0,34.0,18.92,23.0,1811.0
996,3.0,4.163333333333333,393.3333333333333,1.0,844.6666666666665,3.0,4.0,4.0,18.246666666666663,3.78,1.0,6.05,3.0,0.03,252.46666666666664,5.006666666666666,4.0,4.0,19.709999999999997,42.0,2.26,0.0,4071.333333333333,1.1099999999999994,0.9499999999999996,11.0,289.0,4056.999999999999,6943.0,3.0,1.0200000000000002,499.0,36.33333333333333,644.3,83.60999999999999,5.11,1.3333333333333333,4.0,4.333333333333333,1.0,1.0,0.95,7.766666666666666,24.9,1.3333333333333333,8.666666666666666,1.4699999999999998,12.333333333333332,53.18,0.2100000000000002,5.666666666666666,4.0,18.15,13.950000000000005,4.333333333333333,7.0,5.999999999999999,0.0699999999999999,5.0,13.259999999999998,5.0,0.0,0.0,1.0,2310.483333333333,0.3,2.6666666666666665,3.333333333333333,11.9,2251.0,13.999999999999998,0.0,0.3333333333333333,1.6666666666666663,3721.45,1240.4833333333331,1.1,2.233333333333333,1.346666666666667,54.74,75.0,9.0,1.0,1.23,1.7799999999999998,0.06,67.10000000000001,1.9433333333333336,0.0,15.02,2.09,5.83,4.0,0.21,114.16666666666666,109.0,26.0,74.7,23.299999999999997,1.25,0.3,2534.0,10.0,250.83,12214.0,5.34,6.2700000000000005,37.0,6.699999999999999,0.9,6931.45,13.0,12.0,342.5,39.78,4.04,42.0,757.4,3.75,5.0,8.0,3.69,13.0,18.0,225.0,17.0,12.49,15.0,1180.0
997,3.1,2.8424000000000005,268.28000000000003,2.0,792.72,2.3600000000000003,4.0,4.0,6.8924,7.0,3.0,5.4824,3.0,0.06,130.44840000000002,5.4483999999999995,0.0,0.0,6.92,70.0,3.649999999999999,0.0,4150.1032000000005,12.69,2.3,13.0,781.0,3310.0,7745.42,4.0,2.5199999999999996,101.0,43.36000000000001,269.59,102.5536,0.94,1.8000000000000005,4.0,4.720000000000001,0.0,0.0,1.58,14.7196,25.704,0.0,10.000000000000002,3.5200000000000005,10.8,16.47,1.11,4.800000000000001,0.0,137.06,128.24,4.4,52.0,5.400000000000001,0.0536,4.800000000000001,6.6112,4.0,4.0,4.0,4.0,1900.23,1.25,2.4000000000000004,3.6000000000000005,30.61,1234.4,12.4,1.6,0.0,2.0,19808.35,792.3340000000002,2.59,2.0216,1.4200000000000004,172.31,60.92,59.0,0.0,1.4148,2.3372,0.73,146.2,1.8504,40.0,136.21,1.9412000000000005,46.26,45.0,1.34,129.68800000000002,1084.0,250.0,642.6,367.99,1.408,0.292,19818.0,90.0,2563.84,103752.58,58.43000000000001,48.53,270.0,50.53999999999999,7.300000000000001,47505.75,118.0,100.0,3242.2,165.28,35.5,310.0,3261.21,35.199999999999996,50.0,60.0,35.37,110.0,135.0,1523.0,120.0,71.06,120.0,6707.0
998,2.0,3.43625,333.75,2.0,840.625,2.525,4.0,4.0,7.16875,11.23,3.0,4.70625,4.0,0.0244999999999999,146.25,5.63255,2.0,2.0,22.34,69.0,1.6504000000000003,2.0,4096.25,4.640000000000001,1.4400000000000002,13.0,467.0,4155.299999999999,9086.0,4.0,1.4999999999999998,340.0,34.0,565.2,78.415,3.5900000000000003,1.625,3.75,4.125,0.0,0.0,1.2000000000000002,11.6875,24.207324999999997,0.25,9.75,2.89,11.25,22.73,0.8200000000000001,5.0,2.0,37.65,146.42000000000002,4.5,56.0,5.625,0.0593125,4.75,5.8675,4.0,14.0,14.0,3.0,1907.8375,0.8500000000000001,2.5,3.5,28.5,2114.2000000000003,11.25,2.75,0.0,2.0,7008.200000000001,876.0250000000001,1.4600000000000002,2.06,1.3250000000000002,57.35,65.375,20.2,0.0,1.285,2.04875,0.57,110.2,1.96375,22.0,45.0604,2.03625,15.71,13.0,0.4745,116.875,272.0,78.0,193.6586,93.5,1.28125,0.50875,6725.0,28.0,627.32,32770.0,16.39,16.29,90.0,16.48,4.07,15262.7,33.0,30.0,935.0,46.94,10.6,90.0,1170.0,10.25,16.0,20.0,10.28,36.0,45.0,523.0,40.0,27.49,38.0,2670.0
999,3.1,2.9320000000000004,280.6,2.0,1001.6,1.2400000000000002,4.0,4.0,6.618,7.0,3.0,2.8000000000000003,3.0,0.05,111.246,6.909999999999999,0.0,0.0,6.92,68.0,3.649999999999999,0.0,3252.748,12.69,2.3,13.0,781.0,3310.0,7745.42,4.0,2.5199999999999996,79.0,28.8,269.59,67.296,0.7799999999999998,1.8000000000000005,4.0,3.6000000000000005,0.0,0.0,1.58,13.034,19.796,0.0,10.0,3.5200000000000005,10.8,16.47,1.11,4.8,0.0,14.0,128.24,4.3999999999999995,52.0,5.4,0.02,4.8,2.988,4.0,4.0,4.0,4.0,1414.15,1.25,2.4,3.6000000000000005,30.61,1234.4,12.4,1.6,0.0,2.0,2742.55,548.5100000000001,2.59,2.52,1.112,33.09,59.8,6.2,0.0,1.1740000000000002,1.878,0.73,146.2,2.584,8.0,34.55,2.602,12.92,9.0,0.1,103.48,144.0,50.0,98.98,65.17,1.1,0.6280000000000001,5008.0,18.0,336.48,16263.74,9.39,13.01,54.0,12.6,3.14,7070.75,18.0,20.0,517.4,14.94,5.5600000000000005,62.0,556.23,5.5,10.0,12.0,5.87,22.0,27.0,299.0,24.0,14.66,24.0,1403.0
