,ae,exp,pred
La3CuGaSe7,0.3375809380952386,1.36,1.6975809380952387
SiB3,0.33752825229436967,2.0,2.3375282522943697
LiGd5P2O13,0.33719033333332904,3.73,4.067190333333329
Na2In2GeS6,0.33678763333333706,3.17,2.833212366666663
Sm2Mn3Sb4S12,0.33671658787878966,1.5,1.8367165878787897
ZnAs2,0.3351408745775333,1.0266666666666666,1.3618075412442
ScTiNbO6,0.33425199999999666,3.58,3.2457480000000034
AgCd3PS6,0.33315617142857024,2.56,2.22684382857143
RhSe2,0.33306211571428357,0.6,0.9330621157142835
Rb9Bi13S24,0.33206800000000225,1.3,1.6320680000000023
La4InSbSe9,0.33047845333333203,1.76,1.429521546666668
Cs2ZnGe3Se8,0.33047133333333356,2.31,1.9795286666666665
CsInGeSe4,0.3275866666666638,2.32,1.992413333333336
Pb4Sb6Se13,0.32621542995893194,0.65,0.976215429958932
CeTaN2O,0.32614399999999755,1.9,2.2261439999999975
AgAsS2,0.32573060682095734,2.2,1.8742693931790428
Tl2Hg3Se4,0.32558846640403916,1.57,1.244411533595961
Ga0.01P0.01Zn0.99Se0.99,0.3252606876666704,2.6,2.2747393123333297
CsNbSe2O7,0.324782666666668,4.2,3.875217333333332
Sc2S3,0.32469614590908913,2.0,2.324696145909089
InSb,0.32357250848852903,0.2206315789473684,0.5442040874358974
CsLaHgSe3,0.3232066666666653,2.485,2.1617933333333346
VFeSb,0.323143764102564,0.46,0.783143764102564
TiNiSb,0.3230584964590963,0.42,0.7430584964590963
Zn0.8Hg0.2Se,0.3229841245714209,1.4,1.7229841245714208
Ba2GaGdSe5,0.32281880000000207,1.87,2.192818800000002
Nd2YbCuS5,0.3225440000000026,1.35,1.6725440000000027
Cu2ZnSiTe4,0.322539986984127,1.47,1.147460013015873
Bi2Te0.3Se2.7,0.3223485555555532,0.24,0.5623485555555532
Ba3Nb2Se9,0.3217528484848484,1.3,1.6217528484848485
BaHgS2,0.321348683333331,1.93,2.251348683333331
In0.99As0.99Ga0.01P0.01,0.3213173814285695,0.3,0.6213173814285695
Tl2PrInSe4,0.3202655435064935,0.93,1.2502655435064935
Ag1.75InSb5.75Se11,0.318568998882784,0.94,1.258568998882784
TlN3,0.3185420969696966,3.58,3.2614579030303035
Ga0.8Sb0.8Zn0.2Te0.2,0.31798368760400564,1.15,0.8320163123959943
Rh2S3,0.31797790721500596,0.8,1.117977907215006
Rb4Mo5P2O22,0.31785599999999503,3.51,3.1921440000000048
Ge40.0Te5.3I8,0.31732080000000074,0.8,1.1173208000000008
Gd4GaSbS9,0.31717399999999607,2.41,2.092826000000004
RbBiS2,0.31460668333333186,1.2733333333333334,1.5879400166666653
CuGa0.4In1.6S3.5,0.31451116264069556,1.55,1.8645111626406956
Sr2V2Se3O15,0.314497000000002,2.96,3.274497000000002
Ag2O,0.3138819166666629,1.5324,1.8462819166666629
Ca2ScSbO6,0.31292733333334066,3.68,3.992927333333341
Tl2SeAs2Te3,0.3126571268499275,0.67,0.9826571268499276
Rb4Ge3B6O17,0.31260333333333445,5.42,5.1073966666666655
Pr2Te3,0.31181633333333214,1.32,1.008183666666668
Ge0.88Si0.12,0.31014533333332583,0.84,1.1501453333333258
SnI4,0.30894714058442263,2.38,2.0710528594155773
ZnAs,0.30878934068536756,0.9,1.2087893406853676
Ce2YbCuSe5,0.30835063636363325,1.05,1.3583506363636333
PtSb2,0.30786784252297467,0.1174444444444444,0.4253122869674191
RbTa3Te2O12,0.3078569999999905,3.88,3.5721430000000094
CsYHgSe3,0.30698666666666075,2.54,2.2330133333333393
Na2GeIn2Se6,0.3069219333333377,2.47,2.1630780666666625
Li2CdGeS4,0.30678305128206196,3.1,2.793216948717938
Sm2Te3,0.3061470317460331,0.7,1.006147031746033
Cd8B5O15F,0.3051759030303036,3.14,3.4451759030303037
BiOCl,0.30508749292929194,3.455,3.149912507070708
SrSeO4,0.304198733333342,4.75,5.054198733333342
Cd4YB3O10,0.30390199999998924,3.78,3.4760980000000106
CuZn2InSe4,0.3038045331746042,1.1,1.4038045331746043
K2Cu2Sn2S6,0.3032220000000092,1.47,1.7732220000000092
Pr2.48Tb0.52Ga1.67S7,0.3032098181818226,2.61,2.3067901818181773
NaIn3S5,0.3029689999999978,2.18,2.482968999999998
Na2In4SSe6,0.3029106666666679,1.92,2.222910666666668
CsPSe6,0.3027753333333316,1.9,2.2027753333333315
Rb2CsSb,0.30211999999999684,1.5,1.1978800000000032
Sn2S,0.3017330037218344,0.8999999999999999,1.2017330037218343
HgTe,0.30081455374603217,0.1716666666666666,0.4724812204126988
AgF,0.30076213535353746,2.8,3.1007621353535373
Cd4P2Cl3,0.30023223888889694,2.205,2.505232238888897
RbCdB3O6,0.30010466666666513,4.2,3.899895333333335
ZnSb,0.29975825626919594,1.0833333333333333,0.7835750770641373
ZrSe2,0.2992520098936595,2.0,1.7007479901063405
In4Se3,0.29918713817027476,0.645,0.9441871381702748
NaGe3P3,0.2991105547785553,2.06,2.3591105547785554
BaGa2SnSe6,0.2981824406060589,1.775,2.073182440606059
K2Gd2Ti3O10,0.29761433333333365,3.3,3.5976143333333335
PtP2,0.2973217976190472,0.7,0.9973217976190472
K0.8Hg1.2Sn2S8,0.2969093333333359,2.78,2.483090666666664
Ge0.9Si0.1,0.29656133333332413,0.8,1.0965613333333242
La2GeSe5,0.2959706666666704,1.24,1.5359706666666704
In0.9As0.9Ga0.1P0.1,0.29546826981241353,0.45,0.7454682698124135
ZrSe3,0.2950888084126968,1.45,1.7450888084126968
CuSbS2,0.29447213763237046,1.39,1.6844721376323704
OsTe2,0.29446865705128283,0.3,0.5944686570512828
Cu2Te3O8,0.29434561818181937,2.64,2.9343456181818195
Na2ZnSn2S6,0.2940667111111144,2.93,2.635933288888886
Rb2Cd3Te4,0.2931692738095242,2.3,2.0068307261904756
K2Sb8Se3,0.2930940000000004,1.31,1.6030940000000005
Cs2PtI6O18,0.29281400000000346,2.4,2.6928140000000034
Rb3Al3Ge7S20,0.292186533333334,3.1,2.807813466666666
La5In3S9O3,0.291532000000001,2.6,2.308467999999999
K2Ge3B2O10,0.2911426666666639,5.38,5.088857333333336
Ba2InErSe5,0.2910973333333249,2.29,1.9989026666666752
CdTeO3,0.2909434242424278,3.73,3.439056575757572
Na2Hg3Ge2S8,0.29077233333333163,2.68,2.3892276666666685
Ca3BiP3O12,0.28990366666666656,4.2,3.9100963333333336
SmB6,0.28908600000001217,3.5,3.789086000000012
PbBiO2Br,0.2889038000000066,2.385,2.6739038000000064
K9Bi13S24,0.28776066666666966,1.4,1.6877606666666696
EuGa2S4,0.28769966759906707,2.25,2.537699667599067
PrTaN2O,0.2873608000000001,2.0,2.2873608
Dy2Mo3O12,0.28589166666666754,1.92,2.2058916666666675
GeAs2,0.2856408814529927,1.0533333333333337,1.3389742147863264
CaTaO2N,0.2851298484848508,2.4,2.6851298484848507
Ba3Er2P4S16,0.283896666666672,3.3,3.016103333333328
Hg3S2Bi2Cl8,0.28330499047618485,3.26,2.976695009523815
Ce2GeSe5,0.283212499999999,1.7,1.416787500000001
EuCu2SnS4,0.2830831190476195,1.85,1.5669168809523806
Cs3Nb9Te4O32,0.2819608666666724,3.22,2.938039133333328
Bi2Mo2Se2O13,0.28181500000000437,3.15,2.8681849999999955
Pb0.7Ge0.3Se,0.2816503703019212,0.4,0.6816503703019212
Ag0.5Eu1.75GeS4,0.28139366666666654,2.14,1.8586063333333336
SrGe2,0.28065181541125506,0.9,1.180651815411255
CaSm2S4,0.2804828888888884,2.05,2.330482888888888
PrTe1.9,0.2801248519381774,1.0,0.7198751480618226
Bi0.2Te3Sb1.8,0.27987879619047684,0.28,0.5598787961904769
Ge0.891Si0.109,0.27887799999999896,1.126,0.8471220000000009
La3LuSe6,0.2787374999999994,1.26,1.5387374999999994
K2Bi8Se13,0.27809399999999507,0.53,0.8080939999999951
InSb0.01As0.99,0.27742593523809667,0.17,0.4474259352380967
BaGa4Se7,0.2768891200000003,2.64,2.36311088
EuSnTe2,0.2765088287806655,0.6,0.8765088287806655
Cu3SmTe3,0.27649336666666746,0.23,0.5064933666666674
La2Ge2Se7,0.2762786666666701,1.08,1.3562786666666702
Ba2GaDySe5,0.2758246666666637,2.35,2.0741753333333364
Cd4As2I3,0.2754844397142837,2.095,1.8195155602857165
Cs2Cu3DyTe4,0.27500396666666593,1.38,1.6550039666666658
Na2PtI6O18,0.2747820000000063,2.4,2.674782000000006
Ba5In4Te4S7,0.27430693333333545,2.13,1.8556930666666644
ZnGeP2,0.2741219161449593,2.16,1.8858780838550409
NaSmP2S6,0.27353861818181624,2.54,2.8135386181818163
Cu2In4Te7,0.2733945373015858,1.1,0.8266054626984143
Ca3B2N4,0.27333660000000304,4.0,3.726663399999997
Ba4AgGa5S12,0.2725887,2.52,2.2474113
CaLa2S4,0.27125933333333396,2.7,2.428740666666666
Tl4CuTeO6,0.27098546666666223,2.2,2.4709854666666624
RbGaSnSe4,0.2700963500000051,1.88,2.150096350000005
Rb3Sb,0.26960233333333705,1.0,1.269602333333337
Ce2Ge2Se7,0.2689097222222261,1.1,1.3689097222222262
Ce2Te3,0.266861,1.31,1.043139
Sm2Sn3Se9,0.26672452380952527,0.7,0.9667245238095252
Ba2GaSmTe5,0.26461733333333504,1.04,1.304617333333335
Ba5Ga6GeP12,0.26243566666666873,1.39,1.6524356666666686
PbGa2SiSe6,0.2622179558585851,2.17,1.9077820441414148
Tl2CeP2S7,0.2614970484848498,2.4,2.13850295151515
K3Ta2AsSe11,0.26140933333332983,1.45,1.7114093333333298
Pb6B2MoO12,0.2594042000000121,2.9,2.640595799999988
Mg2GeSe4,0.25938824924697723,2.02,2.2793882492469772
Cs2Ga2Se5,0.25927066666666376,1.95,2.2092706666666637
KPbPO4,0.25915333333334356,4.44,4.180846666666657
ZnMoSb2O7,0.25911033333332645,3.3,3.5591103333333263
NaInSnS4,0.2588142222222163,2.4,2.658814222222216
Cu2CdSnSe4,0.25733457796825565,0.96,1.2173345779682556
Ga1.1Sb0.9Se0.3,0.25706530937729033,0.67,0.9270653093772904
Bi24VO41,0.25705333333333646,3.25,2.9929466666666635
Ba6Sn6Se13,0.2553873333333341,1.52,1.775387333333334
Hg4As2ZrCl6,0.2546440000000114,2.48,2.7346440000000114
La2Ga2GeS8,0.2538103636363709,2.78,2.526189636363629
K2Ge4Se8,0.25350250000000085,1.8,2.053502500000001
Cd4GdB3O10,0.2523014499999885,3.8,3.5476985500000113
SrBiO2Cl,0.25213933333334415,3.52,3.772139333333344
RbYTe2O6,0.25081000000000087,3.6,3.850810000000001
K1.25Pb3.5Bi7.25Se15,0.2502339999999952,0.53,0.7802339999999952
Ba2B6O11,0.2494500000000155,5.17,5.419450000000015
CuInS2,0.24940835552181095,1.536333333333333,1.785741688855144
RuSb2,0.24937484210526378,0.3,0.5493748421052638
Pr1.29Lu0.71S3,0.24899733333333285,1.38,1.6289973333333327
HgO,0.24807850387013275,2.347,2.5950785038701327
CaMg2N2,0.2480394424242447,3.25,3.0019605575757553
Hg0.06Zn0.94Te,0.24661741944445703,2.075,1.8283825805555431
Cu2WSe4,0.24661015238095052,1.65,1.4033898476190494
GaSb,0.24598969810777083,0.7782533333333334,1.0242430314411042
Sr4Te3O8Cl4,0.2457266666666622,4.0,3.754273333333338
InSe,0.24569596720685216,1.254725,1.009029032793148
TlCr5S8,0.24531874505494478,1.01,1.2553187450549448
K10Sn3P8Se24,0.24497533333333465,1.82,2.0649753333333347
K6Yb3P5S20,0.24493160000000103,2.6,2.355068399999999
SnTe,0.24465657620718512,0.33,0.5746565762071851
GaAs0.15Sb0.85,0.2440419144566509,1.1,0.8559580855433492
Cs2SnP2Se6,0.24377306666666598,2.06,2.303773066666666
RbAg2SbS4,0.24344656666666076,2.3,2.056553433333339
Pb0.99TeTl0.01,0.24238399999999866,0.59,0.3476160000000013
Mn15Si26,0.24173156060606327,0.701,0.9427315606060632
AgSbTe2,0.24139377976190618,0.4766666666666666,0.7180604464285728
Cs2Hg4.65Cd1.35S7,0.2413479999999939,1.84,2.081347999999994
TiSe2,0.24128965693862003,1.55,1.79128965693862
Cu3HoSe3,0.2412400594948891,0.16,0.4012400594948891
LuIn3S6,0.24046960727272015,1.27,1.5104696072727202
GaAs0.01P0.99,0.24006202692640155,2.23,1.9899379730735984
EuTb2Se4,0.23988828205128487,2.0,1.7601117179487151
EuS,0.2396991888888893,1.6616666666666664,1.9013658555555557
TlSbSe2,0.238397835976912,0.82,1.058397835976912
Cs2Cu2Sb2S5,0.2381920000000015,1.6,1.8381920000000016
Cu3YbS3,0.23790901904761985,1.56,1.3220909809523802
SnO2,0.2375946666666615,3.597,3.3594053333333385
TmAs,0.23742870054945198,1.18,0.942571299450548
GdB66,0.23705599999999682,1.27,1.0329440000000032
CsTa3Se2O12,0.23556333333331825,3.88,3.6444366666666816
Ba2GaBiTe5,0.23549145151515094,1.43,1.194508548484849
WSe2,0.23516964444444377,1.465,1.2298303555555563
Ba4AgInSe6,0.2345826666666624,2.41,2.1754173333333378
Cu3TmTe3,0.23332293333333376,0.14,0.3733229333333338
Pb0.999TeTl0.001,0.2320790000000001,0.3,0.5320790000000001
LaInS2O,0.23128116666666454,2.73,2.9612811666666645
Rb3Bi2Br9,0.23114285714285598,2.62,2.388857142857144
TlScS2,0.23102272502163967,1.51,1.7410227250216397
Cs2AgBiCl6,0.23077275555555454,2.77,3.0007727555555546
GaAs0.86Sb0.14,0.23068522666666158,0.66,0.8906852266666616
Pr2GeSe5,0.23049311111110815,1.8,1.569506888888892
Cu2CdGeSe4,0.23028544622222413,1.2,1.430285446222224
SrZnSO,0.22986607121213032,3.1,3.3298660712121304
KInSe2,0.22953530377778142,2.68,2.4504646962222187
TlCuCl3,0.22817516111110958,2.98,2.7518248388888904
Rb2CdP2Se6,0.22816599999999898,2.58,2.351834000000001
Na8Eu2Ge4S12,0.22811600000000087,2.15,2.378116000000001
Ba2GaYTe5,0.22807694871794992,1.08,1.30807694871795
InBi2S4Br,0.22783577222222307,1.5,1.727835772222223
Ba2InYSe5,0.22783299999999818,2.31,2.082167000000002
K2CuVS4,0.22738733333334138,1.82,2.0473873333333414
CsYbZnSe3,0.22709466666666422,2.035,2.2620946666666644
TlSbS2,0.2259054533621947,1.69,1.4640945466378052
Ba2B4O9H2,0.22586899999999588,5.12,4.894131000000004
Rb2Cu2Sn2S6,0.22576866666667295,1.44,1.665768666666673
CsGdZnTe3,0.2257146666666643,2.13,1.9042853333333356
Cs1.13Cd1.13Bi2.87Se6,0.22493721666666722,1.0,1.2249372166666672
BaTeMo2O9,0.2247166666666689,3.12,3.344716666666669
Pb3BiV3O12,0.22467628484848268,2.5,2.7246762848484827
La3GaGe0.5S7,0.22379816666667107,2.54,2.316201833333329
OsSb2,0.2233273111111124,0.2366666666666666,0.459993977777779
In2S3,0.22268518179797936,2.0,1.7773148182020206
Cs2Bi2Cd2S5,0.22268266666666303,1.7,1.922682666666663
CsCdInSe3,0.22236593939393945,2.4,2.1776340606060605
PrSb,0.22226835517408838,0.66,0.8822683551740884
Cu2Ta11O30,0.22218786666666013,2.59,2.3678121333333397
CdSnP2,0.22067216077345386,1.30625,1.5269221607734538
Y6ZnSi2S14,0.2206533939393922,2.38,2.1593466060606077
La4InSbS9,0.22053733333333425,2.07,1.8494626666666656
K4Sn3Ce3S14,0.22035066666666614,2.46,2.239649333333334
LaCuOTe,0.2202322928571383,2.31,2.0897677071428618
ZnSnAs2,0.2195642057647923,0.7033333333333333,0.9228975390981256
OsSbS,0.2192619744444455,1.2,0.9807380255555544
AgFeTe2,0.21880752036340884,0.3675,0.5863075203634088
Rb2TiAg2S4,0.21833533333332777,2.33,2.1116646666666723
LiBi4Nb3O12,0.2180730000000004,3.0,3.2180730000000004
In4Te3,0.2172989567042608,0.51,0.7272989567042608
Rb2Hg3Sn2S8,0.21708866666666315,2.48,2.262911333333337
Nb2O5,0.21671600000000213,3.08,3.296716000000002
InSb0.9As0.1,0.21650204738095147,0.27,0.4865020473809515
Bi38ZnO58,0.2161996833333264,2.88,2.6638003166666735
Li6Mo6Se6O33,0.216154333333328,3.3,3.083845666666672
CuIn3Te5,0.21482167253968198,1.1065,0.891678327460318
Na2Mo2Se2O11,0.21375399999999356,3.1,3.3137539999999936
CuGaInS3.5,0.2131767553479771,1.84,2.053176755347977
Ba2SnSe5,0.2130893333333297,1.8,2.0130893333333297
In2Te,0.21289460173767788,0.46,0.6728946017376779
Bi12PO20,0.2122500000000076,3.25,3.0377499999999924
Eu3S4,0.2120765000000009,1.7,1.9120765000000008
GaSe,0.21171295000665968,2.0835961538461536,1.871883203839494
CuGaS2,0.21162019192474402,2.442857142857143,2.231236950932399
PbBiO2Cl,0.2115857333333344,2.45,2.6615857333333346
ZnGeN2,0.21117593333333762,3.05,3.2611759333333374
Li2In2SiSe6,0.21066431666667151,2.54,2.3293356833333285
Bi3In4S10,0.21045795776224008,1.42,1.63045795776224
RbCd4In5Se12,0.21040946666667093,1.57,1.780409466666671
K2ZnSn3S8,0.21029506666666364,2.3333333333333335,2.543628399999997
AgInSe2,0.21021676912121,1.1828571428571428,0.9726403737359328
Gd6Ge2.5S14,0.20913614102564337,2.2,1.9908638589743568
Ga0.99Sb0.99Zn0.01Te0.01,0.20838279809523963,0.72,0.9283827980952396
Hg6As4CdBr6,0.208139076190474,1.915,2.123139076190474
Cs2CuNbSe4,0.20810519999999433,2.19,1.9818948000000056
Sm2ZrSe5,0.20800899999999967,1.41,1.6180089999999996
PbMnIn2S5,0.2073428517016298,1.45,1.6573428517016298
BaLa2In2Se7,0.207163213333331,1.66,1.867163213333331
Cu2ZnGeSe4,0.2066127204444428,1.63,1.423387279555557
In0.6As0.6Ga0.4P0.4,0.2062372464502189,1.25,1.456237246450219
Zn0.9Hg0.1Se,0.20545885733332647,1.75,1.9554588573333265
RbAg5P2S8,0.20494668333333133,2.4,2.1950533166666686
HgBrCl,0.20441766666666483,3.4,3.6044176666666647
SmSb,0.20434798025062695,0.59,0.7943479802506269
In0.3As0.3Ga0.7P0.7,0.20405871011654697,2.05,1.8459412898834529
ZnSiP2,0.20395490213120282,2.07,1.866045097868797
Na2Hg3S2.51Se1.49,0.20367549871794255,2.03,2.2336754987179424
Fe2Te3,0.20261185497114143,0.47,0.6726118549711414
Li2CdGe,0.20248798717949024,0.99,1.1924879871794902
Pb2Nb2Se4O15,0.2017333333333342,2.79,2.9917333333333342
Na4MgGe2Se6,0.20143066666666654,2.53,2.3285693333333333
K2Cd2Te3,0.20139392896825314,1.93,2.131393928968253
Ba2SnSe4,0.20130655555555377,1.9,2.1013065555555537
LiGaGe2Se6,0.20114181818182475,2.64,2.4388581818181754
CsCd4Ga5Se12,0.200990666666657,2.21,2.009009333333343
Pr2Sr2PtO7.07,0.20092600000000482,3.05,2.849073999999995
Ba2GaErSe5,0.20089066666666855,1.95,2.1508906666666685
LaTaN2O,0.2008897333333275,2.0,2.2008897333333275
TiS2,0.20087649573648325,1.95,2.150876495736483
TlAsSe2,0.20076500564092115,1.375,1.1742349943590789
DyIn3S6,0.20008666666665964,1.22,1.4200866666666596
SnO,0.19995988636363426,3.0,2.8000401136363657
Eu3P2,0.19987693538461437,1.2,1.3998769353846143
K2CuGa3Se6,0.1995893333333325,1.72,1.9195893333333325
SnSe2,0.19938579103341114,1.62,1.420614208966589
RuP2,0.1989626060606059,0.9,1.098962606060606
Ce4InSbSe9,0.19893844118104287,1.69,1.491061558818957
TlInSe2,0.1978084063485992,1.2063636363636363,1.008555230015037
YbB66,0.1974593333333332,1.27,1.0725406666666668
In0.5P0.5Ga0.5As0.5,0.1974240000000036,1.75,1.5525759999999964
KRbBi8Se13,0.19733133333332786,0.64,0.8373313333333279
Zn6S5Cl2,0.19696970981240902,2.71,2.513030290187591
PbGa2GeSe6,0.1967014909401723,1.96,1.7632985090598277
LiBi3O4Cl2,0.1965656181818174,3.35,3.5465656181818175
Ga0.5As0.5Zn0.5Se0.5,0.19654654848483655,1.52,1.7165465484848366
Sn3As2,0.196052069089391,0.47,0.666052069089391
Ca2SmTaO6,0.19560800000002088,3.45,3.645608000000021
K10Fe4Sn4S17,0.19544999999999257,2.2,2.3954499999999928
BaIr2Ge4S6,0.19442133333333333,1.539,1.7334213333333333
Ga2GeTe3,0.19418103073593107,0.845,1.039181030735931
KTbSe4,0.19402999999999926,1.65,1.8440299999999992
SnS0.8Se0.2,0.1939883225641108,1.05,1.2439883225641108
Zn0.9S0.9Ga0.1P0.1,0.193776197924298,2.8,2.606223802075702
Cu2ZnGeS4,0.19358726493505918,2.1,2.2935872649350593
Cd4LuB3O10,0.19355133333334207,3.7,3.506448666666658
Ba3Dy2P4S16,0.19307000000000318,3.28,3.0869299999999966
RbCu2AsS3,0.1922353333333311,1.96,1.7677646666666689
RuPAs,0.19160786506715255,0.8,0.9916078650671526
Rb3Nb2AsSe11,0.1911659999999935,1.5,1.6911659999999935
Rb2HgP2Se6,0.18927533333333324,2.32,2.1307246666666666
Mn11Si19,0.18911811538461798,0.74,0.929118115384618
Tl6CuTe2O10,0.18907999999999836,2.3,2.489079999999998
Ta0.67Zr1.33O1.38N1.97,0.188875000000007,2.31,2.498875000000007
K2AgSnSe4,0.18882472222222146,1.8,1.9888247222222215
Ag2SnSe3,0.18835646955555307,0.7833333333333333,0.9716898028888864
K6Nb1.07Ta2.93S22,0.1883466666666629,1.88,2.068346666666663
Sr2SmTaO6,0.18742400000001203,3.38,3.567424000000012
FeSc2,0.18700921487179523,0.77,0.9570092148717952
Ba3ThSe7,0.18697666666666546,1.96,1.7730233333333345
CsSmCdSe3,0.18680000000000563,2.46,2.2731999999999943
CdTlS2,0.18647720890331687,1.5,1.6864772089033169
Ag0.5Pb1.75GeS4,0.18545876488888569,1.83,1.6445412351111144
IrAs2,0.18545705589743522,1.0,0.8145429441025648
Hg4As2HfCl6,0.1851384000000036,2.47,2.655138400000004
Ga0.28In0.72As,0.1845611198245618,0.55,0.7345611198245618
PtAs2,0.18455357864357813,0.6166666666666667,0.8012202453102448
Nd2Te3,0.18442133333333532,1.12,0.9355786666666648
K2Sm2Ti3O10,0.18377899999998792,3.26,3.4437789999999877
InSb0.6As0.4,0.18329660338801418,0.13,0.3132966033880142
CsCu2SbS3,0.18323432380952775,1.63,1.8132343238095276
Ba4Ga4SnSe12,0.18294478666666492,2.16,1.9770552133333352
BaGe2,0.18250724854700517,1.0,1.1825072485470052
TlPrSe2,0.182328554112553,1.18,1.362328554112553
CsEr9Cd4Se18,0.18232716666667348,2.09,1.9076728333333264
SrO,0.18176902222220548,5.734999999999999,5.553230977777794
Ag2MoI4O14,0.18129434999999905,3.06,2.878705650000001
CsH3Se2O6,0.18125399999999647,4.77,4.951253999999996
Sn2WO5,0.1811289999999981,2.597,2.778128999999998
Bi2Se3,0.18006810222222203,0.375,0.555068102222222
K3Bi2I9,0.17980631111110568,2.1,1.9201936888888944
GaAs0.3P0.7,0.17912535303029542,2.16,1.9808746469697047
Cs4Zr3S14,0.17884133333333319,2.35,2.171158666666667
Zn3V2TeO10,0.17860066666666174,2.96,2.781399333333338
RbSbS2,0.17819520000000244,2.063333333333333,2.2415285333333355
Ga0.4Al0.6As,0.17732977096681513,2.3,2.1226702290331847
Ag2GeSe3,0.17727370634920692,0.905,1.082273706349207
KBiSiS4,0.1767349976190462,2.25,2.426734997619046
Hg0.796Cd0.204Te,0.1751430045555567,0.0635,0.2386430045555567
AgTlSe2,0.17510168701731477,0.72,0.8951016870173147
K3Nb2AsSe11,0.17493799999999893,1.53,1.704937999999999
La2YbCuSe5,0.17493261111111158,1.15,1.3249326111111115
ZnGeAs2,0.1748025531623938,1.1033333333333333,1.278135886495727
P2Se3,0.17452335714284972,2.4,2.22547664285715
AgAsTe2,0.17411247821128673,0.8,0.9741124782112868
TlHgInS3,0.17241123425108218,1.74,1.5675887657489178
K8Ga8Si38,0.172067999999999,1.18,1.007932000000001
Zn0.55Hg0.45Se,0.1720119440000002,0.8,0.9720119440000002
Pb0.75Sn0.25Se,0.1715818403203476,0.04,0.2115818403203476
Ag2SnS3,0.1708374050649355,1.3533333333333335,1.524170738398269
YbSe,0.17064525982905887,1.5,1.6706452598290589
Na2ZnGe2S6,0.16952133333333208,3.145,2.975478666666668
AgBiP2Se6,0.16915991174603429,1.4,1.5691599117460342
BaCdSnS4,0.16914210555555798,2.3,2.469142105555558
K2CuNbSe4,0.16907969999999328,2.14,1.9709203000000068
Dy4S4Te3,0.16894141269841367,1.43,1.5989414126984136
BaBiO2Cl,0.16852340808081356,3.71,3.5414765919191864
K2Ag3Sb3S7,0.16708333333333236,2.2,2.032916666666668
Hg0.65Cd0.35Te,0.16529630317460148,0.28,0.4452963031746015
Ba2InGdSe5,0.16464666666667238,2.24,2.075353333333328
K2La2Sb2S9,0.16464546666666502,2.2,2.364645466666665
K2CdP2Se6,0.16449234999999796,2.58,2.415507650000002
TlS2,0.16429660258741108,1.8,1.9642966025874111
TlCr5S3Se5,0.16386513919414314,0.8,0.9638651391941432
Sb2O3,0.16368133333333468,3.255,3.091318666666665
CdGeP2,0.1630740588600299,1.7266666666666666,1.8897407255266965
AgInS2,0.1630293402763896,1.9266666666666663,1.7636373263902767
Bi25FeO39,0.16301066666667285,2.8,2.9630106666666727
Lu2CrS4,0.16284783363636524,1.75,1.5871521663636348
Nd1.33Lu0.67S3,0.1627391589743581,1.5,1.662739158974358
Bi0.6Te3Sb1.4,0.1620833622222218,0.197,0.3590833622222218
Se2B2O7,0.16185433333333243,4.64,4.801854333333332
BaSn2S5,0.16107351515151347,2.35,2.5110735151515136
EuTm2Se4,0.16004367555555676,1.8,1.6399563244444433
CoSb3,0.1600287823687434,0.495,0.6550287823687434
YbGa2Se4,0.16000185396825328,1.8,1.6399981460317468
RbAg2TeS6,0.1599193333333302,2.04,2.1999193333333302
CuTlSe2,0.15941661726984024,1.07,0.9105833827301598
InSb0.5As0.5,0.1588326947619034,0.1,0.2588326947619034
NaIn3Se5,0.15848475656565775,2.17,2.011515243434342
Li2ZnSnS4,0.1582366666666588,2.87,3.028236666666659
In0.2As0.2Ga0.8P0.8,0.157305742035748,2.15,1.992694257964252
YbIn3S6,0.1568637333333287,1.31,1.4668637333333288
BiZn2VO6,0.15628366666666782,2.4,2.5562836666666677
Rb2PtI6O18,0.1559080000000046,2.4,2.5559080000000045
Cd3BiP3O12,0.15563100000000674,3.9,3.744368999999993
Er2Te3,0.15501922222222309,0.9,0.7449807777777769
Eu3Bi4S9,0.1549016666666665,1.18,1.3349016666666664
SbSeI,0.15483068604872807,1.72,1.565169313951272
V2O5,0.15455133333333393,2.3916666666666666,2.5462180000000005
Hg3Te2UCl6,0.15410019047618828,2.6,2.445899809523812
Ba3Ta5O14N,0.15389800000000298,2.8,2.953898000000003
NaGaGe3Se8,0.15366278205128436,2.35,2.1963372179487157
CuCd2InTe4,0.15362800357142958,0.85,1.0036280035714296
KBaSbSe3,0.15331976388888569,2.04,2.1933197638888857
ZnGa2Se4,0.1533038257094037,1.72,1.8733038257094037
Gd2Te3,0.15278666111111128,0.74,0.8927866611111113
Cu3Ta7O19,0.1526306666666648,2.47,2.622630666666665
Hg0.3Cd0.7Se,0.1522595261904779,0.55,0.7022595261904779
KAg2SbS3,0.15224634285714322,2.1,1.9477536571428569
Li4HgGe2S7,0.152162666666666,2.75,2.597837333333334
Cs8Ga8Si38,0.1518353333333291,1.14,0.9881646666666708
K2AgVS4,0.1518248888888989,1.85,2.001824888888899
In0.99Al0.01P,0.15140931386946388,1.3,1.451409313869464
Ba4CuInSe6,0.15099000000000284,2.23,2.079009999999997
Ca3Sb2,0.15071516799866713,1.4,1.2492848320013328
LaSb,0.15062830029169072,0.8,0.9506283002916908
