,avg_Density_(g/mL),avg_metallic_valence,sum_valence_d,avg_abs_valence,range_Pauling_Electronegativity,range_metallic_valence,sum_heat_atomization(kJ/mol),range_Molar_Heat_Capacity(J/mol_K),sum_Critical_Temperature,range_heat_of_fusion_(kJ/mol)_,avg_Gordy_electonegativity,avg_Orbital_Radius(pm),avg_Number_of_unfilled_d_valence_electrons,range_Critical_Temperature,avg_thermal_conductivity_(W/(m_K))_,avg_Critical_Temperature,avg_Period,range_thermal_conductivity_(W/(m_K))_,range_heat_of_vaporization_(kJ/mol)_,sum_Number_of_unfilled_p_valence_electrons,range_1st_ionization_potential_(kJ/mol),avg_Cohesive_energy,avg_Melting_point_(K),avg_Zunger_radii_sum,avg_Atomic_Weight,range_Cohesive_energy,range_Atomic_Radus,range_specific_heat_(J/g_K)_,avg_Number_of_unfilled_p_valence_electrons,avg_valence_d,avg_Molar_Denstiy_(mol/ml),range_Density_(g/mL),range_gilmor_number_of_valence_electron,range_Atomic_Weight,avg_Nagle_electonegativity,avg_1st_ionization_potential_(kJ/mol),avg_Pauling_Electronegativity,sum_Cohesive_energy,avg_gilmor_number_of_valence_electron,avg_valence_p,sum_Density_(g/mL),range_Molar_Denstiy_(mol/ml),range_Gordy_electonegativity,avg_Mendele_Number,avg_heat_of_fusion_(kJ/mol)_,avg_heat_atomization(kJ/mol),range_Melting_point_(K),sum_heat_of_vaporization_(kJ/mol)_,sum_specific_heat_(J/g_K)_,range_Allred-Rockow_electronegativity,avg_heat_of_vaporization_(kJ/mol)_,range_Number_of_unfilled_p_valence_electrons,range_l_quantum_number,range_Boiling_Point_(K),avg_outer_shell_electrons,sum_Nagle_electonegativity,range_Zunger_radii_sum,avg_l_quantum_number,avg_number_of_valence_electrons,avg_specific_heat_(J/g_K)_,sum_1st_ionization_potential_(kJ/mol),range_Nagle_electonegativity,sum_Gordy_electonegativity,avg_Atomic_Number,avg_polarizability(A^3),avg_Allred-Rockow_electronegativity,range_abs_valence,sum_Allred-Rockow_electronegativity,sum_abs_valence,range_number_of_valence_electrons,sum_thermal_conductivity_(W/(m_K))_,sum_Covalent_Radius,sum_Boiling_Point_(K),avg_ionic_radius,range_heat_atomization(kJ/mol),avg_Boiling_Point_(K),avg_families,sum_polarizability(A^3),range_Orbital_Radius(pm),avg_group,sum_valence_f,sum_heat_of_fusion_(kJ/mol)_,sum_valence_p,sum_Number_of_unfilled_s_valence_electrons,range_polarizability(A^3),avg_Molar_Heat_Capacity(J/mol_K),sum_Zunger_radii_sum,range_Atomic_Number,sum_metallic_valence,range_Mendele_Number,avg_Atomic_Radus,avg_Covalent_Radius,range_ionic_radius,range_Covalent_Radius,range_valence_p,sum_Atomic_Weight,sum_Molar_Heat_Capacity(J/mol_K),sum_Molar_Denstiy_(mol/ml),avg_Number_of_unfilled_s_valence_electrons,avg_Number_of_unfilled_f_valence_electrons,sum_group,sum_l_quantum_number,range_valence_d,sum_Mendele_Number,sum_gilmor_number_of_valence_electron,sum_number_of_valence_electrons,sum_Orbital_Radius(pm),sum_Pauling_Electronegativity,range_Number_of_unfilled_d_valence_electrons,sum_Melting_point_(K),sum_Atomic_Radus,range_valence_s,sum_ionic_radius,sum_outer_shell_electrons,range_families,range_group,range_Number_of_unfilled_s_valence_electrons,sum_Number_of_unfilled_d_valence_electrons,range_Period,avg_valence_f,sum_Period,sum_Number_of_unfilled_f_valence_electrons,avg_valence_s,sum_Atomic_Number,range_outer_shell_electrons,range_Number_of_unfilled_f_valence_electrons,range_valence_f,sum_families,sum_valence_s
1030,3.936000000000001,3.5560000000000005,7.0,3.8000000000000007,0.0100000000000002,2.78,1903.0,0.1999999999999993,13576.0,23.34,4.702,101.72,8.6,8606.0,23.592,2715.2,3.4000000000000004,116.76,582.87,18.0,302.0,4.0920000000000005,770.4300000000001,1.514,44.989999999999995,3.31,0.8,0.53,3.6000000000000005,1.4,0.072,10.58,0.0,70.1,2.0460000000000003,951.6,2.192,20.46,5.0,2.4000000000000004,19.68,0.06,1.29,77.60000000000001,5.328000000000001,380.6,2265.9,643.52,3.3200000000000003,0.71,128.704,3.0,1.0,3619.999999999999,4.2,10.23,1.37,1.2000000000000002,5.6,0.6640000000000001,4758.0,0.8700000000000001,23.51,20.8,4.800000000000001,2.108,4.0,10.54,19.0,3.0,117.96,5.5,6385.75,1.06,328.0,1277.15,6.4,24.0,49.099999999999994,13.6,0.0,26.64,12.0,1.0,6.0,23.89,7.57,29.0,17.78,27.0,1.14,1.1,0.3,0.1999999999999999,3.0,224.95,119.45,0.36,0.2,14.000000000000002,68.0,6.0,7.0,388.0,25.0,28.0,508.6,10.96,7.0,3852.15,5.7,1.0,5.3,21.0,3.0,7.0,1.0,43.0,2.0,0.0,17.0,70.0,1.8,104.0,4.0,0.0,0.0,32.0,9.0
1031,0.1516666666666666,0.5,0.0,2.333333333333333,1.25,3.0,3092.0,9.43,1936.51,0.44,7.366666666666665,53.45,10.0,961.0,0.1224999999999999,161.37583333333333,1.5833333333333333,0.21,11.68,50.0,390.0,1.5691666666666666,56.983333333333334,0.93,9.586666666666666,4.92,0.5,13.53,4.166666666666667,0.0,0.0049999999999999,1.82,5.0,29.959999999999997,2.786666666666666,1295.1666666666667,2.6825,18.83,3.333333333333333,1.8333333333333333,1.82,0.06,3.4099999999999993,88.75,0.4533333333333333,257.66666666666663,303.2,31.26,91.29000000000002,1.36,2.605,4.0,1.0,532.9,3.333333333333333,33.44,0.78,0.5,3.333333333333333,7.607500000000001,15542.0,1.4,88.4,5.0,1.005,2.7966666666666664,3.0,33.559999999999995,28.0,5.0,1.4700000000000002,6.949999999999999,1112.6,0.4624999999999999,255.0,92.71666666666668,6.999999999999999,12.06,46.900000000000006,8.333333333333332,0.0,5.44,22.0,6.0,2.9000000000000004,15.318333333333332,11.16,14.0,6.0,10.0,0.5533333333333333,0.5791666666666666,0.75,0.6900000000000001,4.0,115.04,183.82,0.06,0.5,13.999999999999998,100.0,6.0,0.0,1065.0,40.0,40.0,641.4,32.19,0.0,683.8,6.640000000000001,1.0,5.55,40.0,0.0,15.0,1.0,120.0,2.0,0.0,19.0,168.0,1.5,60.0,5.0,0.0,0.0,84.0,18.0
1032,8.83,3.5933333333333333,6.0,4.333333333333333,0.3900000000000001,3.78,1385.0,1.959900000000001,15008.0,31.14,6.0145,99.83333333333331,7.999999999999999,11706.0,29.36999999999999,5002.666666666666,4.0,87.36,736.2,11.0,173.0,4.816666666666666,1340.4499999999998,1.663333333333333,84.42333333333333,5.32,0.97,0.64,3.6666666666666665,2.0,0.0796666666666666,20.78,1.0,159.26,2.033333333333333,950.3333333333331,2.3233333333333333,14.45,5.333333333333333,2.333333333333333,26.49,0.059,2.2735000000000003,76.0,11.393333333333334,461.66666666666663,3000.9,767.93,1.61,0.94,255.97666666666663,4.0,1.0,4750.0,4.333333333333333,6.1000000000000005,1.5499999999999998,1.3333333333333333,6.333333333333333,0.5366666666666666,2851.0,1.1000000000000003,18.0435,35.666666666666664,5.0,2.163333333333333,3.0,6.49,13.0,3.0,88.10999999999999,3.36,6574.15,1.1,512.0,2191.383333333333,5.999999999999999,15.0,45.599999999999994,13.0,14.0,34.18,7.0,0.0,5.6,23.7833,4.99,61.0,10.78,31.0,1.2366666666666668,1.12,0.3,0.26,4.0,253.27,71.3499,0.239,0.0,9.333333333333332,39.0,4.0,6.0,228.0,16.0,19.0,299.5,6.970000000000001,6.0,4021.35,3.71,0.0,3.3,13.0,3.0,8.0,0.0,24.0,3.0,4.666666666666666,12.0,28.0,2.0,107.0,4.0,14.0,14.0,18.0,6.0
1033,9.736666666666668,3.5933333333333333,6.0,4.333333333333333,0.3599999999999999,3.78,1333.0,1.4199999999999982,15451.0,31.14,5.9845,103.43333333333332,7.999999999999999,11706.0,29.45333333333333,5150.333333333333,4.333333333333333,87.36,733.87,11.0,173.0,4.6866666666666665,1375.1833333333334,1.7266666666666666,100.05333333333331,5.71,0.8700000000000001,0.64,3.6666666666666665,2.0,0.0796666666666666,20.78,1.0,159.26,1.9733333333333332,930.6666666666666,2.3133333333333335,14.06,5.333333333333333,2.333333333333333,29.21,0.059,2.2735000000000003,76.33333333333333,13.05,444.33333333333326,3000.9,795.83,1.22,0.7800000000000002,265.27666666666664,4.0,1.0,4750.0,4.333333333333333,5.92,1.41,1.3333333333333333,6.333333333333333,0.4066666666666666,2792.0,0.9200000000000002,17.9535,41.666666666666664,5.3,2.11,3.0,6.33,13.0,3.0,88.35999999999999,3.5,6814.449999999999,1.15,564.0,2271.483333333333,5.999999999999999,15.9,34.8,13.0,14.0,39.15,7.0,0.0,4.9,24.616633333333333,5.18,61.0,10.78,32.0,1.2866666666666666,1.1666666666666663,0.3,0.2199999999999999,4.0,300.15999999999997,73.8499,0.239,0.0,9.333333333333332,39.0,4.0,6.0,229.0,16.0,19.0,310.3,6.94,6.0,4125.55,3.86,0.0,3.4499999999999997,13.0,3.0,8.0,0.0,24.0,3.0,4.666666666666666,13.0,28.0,2.0,125.0,4.0,14.0,14.0,18.0,6.0
1034,5.296666666666667,3.5933333333333333,10.0,2.333333333333333,0.3900000000000001,3.78,972.0,2.7699999999999996,9408.0,16.94,4.866666666666666,76.53333333333333,6.666666666666666,6106.0,24.103333333333328,3136.0,3.6666666666666665,71.56,347.2,11.0,208.0,3.3899999999999997,843.4499999999999,1.596666666666667,56.48666666666666,1.04,0.8099999999999999,0.53,3.6666666666666665,3.333333333333333,0.0766666666666666,10.18,3.0,75.45,2.1066666666666665,938.6666666666664,2.3233333333333333,10.17,4.666666666666666,2.333333333333333,15.89,0.05,2.0599999999999996,77.66666666666666,6.66,324.0,1509.9,378.93,1.72,0.9999999999999998,126.31,4.0,1.0,2860.0,3.6666666666666665,6.32,1.35,1.3333333333333333,7.0,0.5733333333333333,2816.0,0.8800000000000001,14.6,25.666666666666664,3.7666666666666666,2.1433333333333335,4.0,6.43,7.0,5.0,72.30999999999999,3.39,4684.150000000001,1.1333333333333333,99.0,1561.3833333333332,5.999999999999999,11.3,35.2,13.666666666666664,0.0,19.98,7.0,2.0,1.9,24.05333333333333,4.790000000000001,31.0,10.78,26.0,1.1833333333333331,1.13,0.3999999999999999,0.29,4.0,169.45999999999998,72.16,0.2299999999999999,0.6666666666666666,13.999999999999998,41.0,4.0,10.0,233.0,14.0,21.0,229.6,6.970000000000001,10.0,2530.35,3.55,2.0,3.4,11.0,3.0,6.0,2.0,20.0,2.0,0.0,11.0,42.0,1.3333333333333333,77.0,6.0,0.0,0.0,18.0,4.0
1035,6.203333333333333,3.5933333333333333,10.0,2.333333333333333,0.3599999999999999,3.78,920.0,1.6899999999999975,9851.0,16.94,4.836666666666666,80.13333333333333,6.666666666666666,6106.0,24.18666666666666,3283.6666666666665,4.0,71.56,344.87,11.0,208.0,3.26,878.1833333333333,1.66,72.11666666666666,1.4300000000000002,0.71,0.53,3.6666666666666665,3.333333333333333,0.0766666666666666,10.18,3.0,75.45,2.046666666666667,919.0,2.3133333333333335,9.78,4.666666666666666,2.333333333333333,18.61,0.05,1.97,78.0,8.316666666666666,306.66666666666663,1509.9,406.83,1.33,0.8400000000000001,135.61,4.0,1.0,2860.0,3.6666666666666665,6.140000000000001,1.2100000000000002,1.3333333333333333,7.0,0.4433333333333333,2757.0,0.7,14.51,31.666666666666664,4.066666666666666,2.09,4.0,6.27,7.0,5.0,72.55999999999999,3.53,4924.45,1.1833333333333331,151.0,1641.4833333333331,5.999999999999999,12.2,35.2,13.666666666666664,0.0,24.950000000000003,7.0,2.0,1.1999999999999995,24.886666666666663,4.98,31.0,10.78,27.0,1.2333333333333332,1.1766666666666667,0.3999999999999999,0.25,4.0,216.34999999999997,74.66,0.2299999999999999,0.6666666666666666,13.999999999999998,41.0,4.0,10.0,234.0,14.0,21.0,240.40000000000003,6.94,10.0,2634.55,3.7,2.0,3.55,11.0,3.0,6.0,2.0,20.0,2.0,0.0,12.0,42.0,1.3333333333333333,95.0,6.0,0.0,0.0,18.0,4.0
1036,5.43,3.5933333333333333,7.0,4.666666666666666,0.3900000000000001,3.78,1237.0,1.2800000000000011,11908.0,23.34,4.826666666666666,104.63333333333333,7.666666666666666,8606.0,39.17,3969.3333333333335,3.6666666666666665,116.76,585.2,11.0,302.0,4.34,1095.4499999999998,1.65,54.703333333333326,3.89,0.9,0.53,3.6666666666666665,2.333333333333333,0.0799999999999999,10.58,1.0,70.1,2.02,907.3333333333331,2.3233333333333333,13.02,5.333333333333333,2.333333333333333,16.29,0.06,2.1799999999999997,75.66666666666666,8.793333333333333,412.3333333333333,2265.9,616.93,1.72,1.0499999999999998,205.64333333333332,4.0,1.0,3619.999999999999,4.0,6.0600000000000005,1.5099999999999998,1.3333333333333333,6.333333333333333,0.5733333333333333,2722.0,1.14,14.48,24.999999999999996,5.366666666666666,2.1266666666666665,4.0,6.38,14.0,3.0,117.51,3.3400000000000003,5444.15,1.1,364.0,1814.7166666666665,5.999999999999999,16.099999999999998,60.0,13.0,0.0,26.38,7.0,1.0,6.699999999999999,23.556666666666665,4.949999999999999,29.0,10.78,32.0,1.2133333333333334,1.1133333333333333,0.3,0.24,4.0,164.11,70.67,0.24,0.3333333333333333,13.999999999999998,39.0,4.0,7.0,227.0,16.0,19.0,313.9,6.970000000000001,7.0,3286.35,3.64,1.0,3.3,12.0,3.0,8.0,1.0,23.0,2.0,0.0,11.0,42.0,1.6666666666666663,75.0,5.0,0.0,0.0,18.0,5.0
1037,3.305,2.5,0.0,3.5,0.3599999999999999,1.0,542.0,1.4199999999999982,2751.0,6.03,5.359999999999999,91.85,10.0,763.0,0.38,1375.5,3.5,0.28,25.57,5.0,71.0,2.9450000000000003,403.7,1.265,54.965,0.9700000000000002,0.05,0.45,2.5,0.0,0.06,2.97,1.0,47.989999999999995,2.265,976.5,2.37,5.890000000000001,5.5,3.5,6.61,0.0,0.7999999999999998,86.0,3.675,271.0,172.89999999999998,49.830000000000005,1.09,0.1800000000000001,24.915000000000003,1.0,0.0,405.0,5.5,4.53,0.05,1.0,5.5,0.545,1953.0,0.0899999999999998,10.72,24.5,3.7,2.34,1.0,4.68,7.0,1.0,0.76,2.22,1511.3,1.075,88.0,755.65,7.0,7.4,0.1000000000000085,15.5,0.0,7.35,7.0,0.0,0.1999999999999997,24.56,2.53,19.0,5.0,6.0,1.005,1.11,0.1499999999999999,0.0999999999999998,1.0,109.93,49.120000000000005,0.12,0.0,14.0,31.0,2.0,0.0,172.0,11.0,11.0,183.7,4.74,0.0,807.4,2.01,0.0,2.15,11.0,0.0,1.0,0.0,20.0,1.0,0.0,7.0,28.0,2.0,49.0,1.0,0.0,0.0,14.0,4.0
1038,4.5600000000000005,0.976,20.0,3.2,1.5699999999999998,2.44,1139.0,12.216,11263.74,4.579,6.918159999999999,75.6,6.0,5245.42,14.138,2252.748,3.6000000000000005,35.269999999999996,174.29,14.0,598.0,2.384,273.11,1.118,92.48,0.5900000000000003,1.06,0.79,2.8,4.0,0.022,11.4,2.0,191.2,2.8760000000000003,1074.8,2.8120000000000003,11.92,5.199999999999999,3.2,22.8,0.055,3.629599999999999,84.6,2.0516,227.8,545.9,365.63,3.0200000000000005,1.7559999999999998,73.126,2.0,0.0,1923.0,5.199999999999999,14.38,1.62,1.0,5.199999999999999,0.6040000000000001,5374.0,1.86,34.5908,37.6,3.194,2.9076,2.0,14.538,16.0,2.0,70.69,5.13,4296.75,1.08,53.0,859.3500000000001,6.2,15.97,76.5,15.2,28.0,10.258,16.0,0.0,6.01,19.6064,5.59,74.0,4.88,6.0,0.904,1.026,1.2000000000000002,0.74,2.0,462.4,98.032,0.11,0.0,8.4,76.0,5.0,10.0,423.0,26.0,26.0,378.0,14.06,10.0,1365.55,4.52,0.0,5.4,26.0,2.0,2.0,0.0,30.0,4.0,5.6000000000000005,18.0,42.0,2.0,188.0,2.0,14.0,14.0,31.0,10.0
1039,1.9707142857142856,0.92,20.0,3.5714285714285716,1.5699999999999998,3.0,3806.0,12.366,14200.6,6.470000000000001,7.4522,60.28571428571429,8.571428571428571,5273.81,5.103571428571428,1014.3285714285712,2.7142857142857144,35.269999999999996,174.91,34.0,686.0,2.852857142857143,165.04999999999998,0.77,47.52714285714285,2.89,1.06,0.91,2.428571428571429,1.4285714285714284,0.0121428571428571,11.4,2.0,193.19,3.1892857142857145,1214.5,3.095,39.94,5.571428571428572,3.5714285714285716,27.59,0.06,3.629599999999999,85.57142857142857,1.356285714285714,271.8571428571429,545.9,429.36999999999995,10.94,1.7559999999999998,30.669285714285714,2.0,0.0,1935.8,5.571428571428572,44.65,1.62,1.0,5.571428571428572,0.7814285714285716,17003.0,1.86,104.3308,20.285714285714285,1.907857142857143,3.1977142857142855,2.0,44.768,50.0,2.0,71.44999999999999,12.17,5950.5,0.8178571428571428,277.0,425.0357142857143,6.714285714285714,26.709999999999997,76.5,15.571428571428571,28.0,18.988,50.0,0.0,6.01,17.197285714285716,10.78,75.0,12.88,8.0,0.6821428571428572,0.8692857142857142,1.2000000000000002,0.74,2.0,665.38,240.762,0.1699999999999999,0.0,12.0,218.0,14.0,10.0,1198.0,78.0,78.0,844.0,43.33,10.0,2310.7,9.55,0.0,11.45,78.0,2.0,2.0,0.0,120.0,4.0,2.0,38.0,168.0,2.0,284.0,2.0,14.0,14.0,94.0,28.0
1040,4.885714285714285,1.0457142857142856,30.0,3.142857142857143,1.5699999999999998,2.44,1584.0,12.216,16818.32,4.579,6.814457142857142,77.78571428571428,5.7142857142857135,5245.42,15.145714285714284,2402.617142857143,3.714285714285714,35.269999999999996,174.29,20.0,598.0,2.367142857142857,288.7071428571428,1.164285714285714,97.94285714285714,0.5900000000000003,1.06,0.79,2.8571428571428568,4.285714285714286,0.0235714285714285,11.4,2.0,191.2,2.822857142857143,1057.7142857142856,2.767142857142857,16.57,5.142857142857142,3.142857142857143,34.2,0.055,3.629599999999999,84.42857142857142,2.1824285714285714,226.28571428571428,545.9,546.7399999999999,4.07,1.7559999999999998,78.10571428571427,2.0,0.0,1923.0,5.142857142857142,19.76,1.62,1.0,5.142857142857142,0.5814285714285714,7404.0,1.86,47.7012,39.71428571428571,3.3657142857142857,2.857428571428571,2.0,20.002,22.0,2.0,106.02,7.33,6400.050000000001,1.114285714285714,53.0,914.2928571428572,6.142857142857142,23.56,76.5,15.142857142857142,42.0,15.277,22.0,0.0,6.01,19.95542857142857,8.149999999999999,74.0,7.32,6.0,0.9342857142857144,1.0471428571428572,1.2000000000000002,0.74,2.0,685.5999999999999,139.688,0.165,0.0,8.0,106.0,7.0,10.0,591.0,36.0,36.0,544.5,19.37,10.0,2020.95,6.54,0.0,7.800000000000001,36.0,2.0,2.0,0.0,40.0,4.0,6.0,26.0,56.0,2.0,278.0,2.0,14.0,14.0,43.0,14.0
1041,3.847692307692308,0.8707692307692309,30.0,3.692307692307693,1.5699999999999998,2.44,2760.0,23.07,21809.48,6.470000000000001,6.829323076923077,76.02307692307693,7.692307692307693,5245.42,8.258461538461539,1677.6523076923077,3.5384615384615383,35.269999999999996,174.29,30.0,598.0,2.243846153846154,280.20384615384614,1.0823076923076924,79.64,1.4,1.06,0.79,2.3076923076923075,2.307692307692308,0.028076923076923,11.4,3.0,191.2,2.8261538461538462,1091.8461538461538,2.866923076923077,29.17,5.6923076923076925,3.692307692307693,50.02,0.06,3.629599999999999,87.15384615384616,3.0520769230769234,212.30769230769232,545.9,659.8399999999999,7.49,1.7559999999999998,50.75692307692308,3.0,0.0,1923.0,5.6923076923076925,36.739999999999995,1.62,1.0,5.6923076923076925,0.5761538461538462,14194.0,1.86,88.7812,33.23076923076923,2.9953846153846153,2.881692307692308,3.0,37.462,48.0,3.0,107.36,13.39,9160.55,1.0461538461538462,137.0,704.6576923076924,6.6923076923076925,38.940000000000005,76.5,15.692307692307692,42.0,39.677,48.0,0.0,6.01,22.711384615384617,14.07,74.0,11.32,14.0,0.88,1.03,1.2000000000000002,0.74,3.0,1035.32,295.248,0.365,0.0,10.76923076923077,204.0,13.0,10.0,1133.0,74.0,74.0,988.3,37.27,10.0,3642.65,11.439999999999998,0.0,13.6,74.0,3.0,3.0,0.0,100.0,4.0,3.230769230769231,46.0,140.0,2.0,432.0,3.0,14.0,14.0,87.0,26.0
1042,5.88,0.8133333333333332,10.0,4.0,1.09,2.44,420.0,10.854,6568.0,0.4910000000000005,5.853466666666667,97.23333333333332,6.666666666666666,4816.0,11.846666666666666,2189.3333333333335,4.666666666666666,35.18,162.26,6.0,424.0,1.4899999999999998,377.51666666666665,1.4966666666666666,122.33333333333331,0.8099999999999998,0.6000000000000001,0.3399999999999999,2.0,3.333333333333333,0.045,8.280000000000001,3.0,127.29999999999998,2.293333333333333,998.6666666666666,2.5966666666666667,4.47,5.999999999999999,4.0,17.64,0.015,1.6696,90.33333333333331,5.126333333333333,140.0,334.7,208.58,1.0699999999999998,0.8359999999999999,69.52666666666666,3.0,0.0,1681.2,5.999999999999999,6.88,0.8899999999999999,1.0,5.999999999999999,0.3566666666666666,2996.0,0.8,17.5604,50.666666666666664,4.333333333333333,2.4113333333333333,3.0,7.234,12.0,3.0,35.54,3.75,2677.05,1.3666666666666667,84.0,892.3499999999999,7.0,13.0,36.400000000000006,15.999999999999998,14.0,15.379,12.0,0.0,3.7,34.172,4.49,47.0,2.44,14.0,1.14,1.25,0.6500000000000001,0.33,3.0,367.0,102.516,0.135,0.0,9.333333333333332,48.0,3.0,10.0,271.0,18.0,18.0,291.7,7.79,10.0,1132.55,3.42,0.0,4.1,18.0,3.0,3.0,0.0,20.0,2.0,4.666666666666666,14.0,28.0,2.0,152.0,3.0,14.0,14.0,21.0,6.0
1043,3.8,0.8133333333333332,10.0,4.0,1.29,2.44,438.0,9.916,6233.92,1.5689999999999995,6.140133333333333,88.83333333333333,6.666666666666666,4983.04,11.773333333333332,2077.973333333334,4.0,35.29,167.5,6.0,535.0,1.61,314.9833333333333,1.37,92.7,0.6299999999999999,0.75,0.35,2.0,3.333333333333333,0.0183333333333333,11.4,3.0,171.75,2.466666666666667,1072.6666666666667,2.7299999999999995,4.83,5.999999999999999,4.0,11.4,0.055,2.0995999999999997,89.66666666666666,3.753,146.0,428.5,198.1,1.09,1.016,66.03333333333333,3.0,0.0,1774.6,5.999999999999999,7.4,1.0799999999999998,1.0,5.999999999999999,0.3633333333333333,3218.0,1.0599999999999998,18.4204,38.666666666666664,3.7333333333333334,2.5313333333333334,3.0,7.594,12.0,3.0,35.32,3.45,2490.25,1.2666666666666666,75.0,830.0833333333333,7.0,11.2,49.0,15.999999999999998,14.0,11.259,12.0,0.0,4.6,20.325333333333333,4.109999999999999,65.0,2.44,13.0,1.04,1.15,0.8,0.48,3.0,278.1,60.976,0.055,0.0,9.333333333333332,48.0,3.0,10.0,269.0,18.0,18.0,266.5,8.190000000000001,10.0,944.95,3.12,0.0,3.8,18.0,3.0,3.0,0.0,20.0,3.0,4.666666666666666,12.0,28.0,2.0,116.0,3.0,14.0,14.0,21.0,6.0
1044,7.086666666666666,0.8133333333333332,30.0,4.0,0.79,2.44,410.0,0.2240000000000002,7038.0,3.021000000000001,5.5334666666666665,110.1,0.0,4581.0,12.066666666666666,2346.0,5.333333333333333,34.849999999999994,156.95,6.0,292.0,1.4166666666666663,457.9833333333333,1.7566666666666666,153.66666666666666,0.9199999999999996,0.3900000000000001,0.0799999999999999,2.0,10.0,0.045,6.470000000000001,3.0,80.29999999999998,2.0999999999999996,910.6666666666666,2.3966666666666665,4.25,5.999999999999999,4.0,21.26,0.015,1.1895999999999995,91.0,6.812999999999999,136.66666666666666,214.0,219.2,0.55,0.5059999999999998,73.06666666666666,3.0,0.0,1556.0,5.999999999999999,6.3,0.4999999999999998,1.0,5.999999999999999,0.1833333333333333,2732.0,0.51,16.6004,62.66666666666666,5.6,2.191333333333333,3.0,6.574,12.0,3.0,36.2,4.13,2927.45,1.5333333333333332,89.0,975.8166666666666,7.0,16.8,17.099999999999994,15.999999999999998,14.0,20.439,12.0,0.0,1.7999999999999998,27.08533333333333,5.27,29.0,2.44,15.0,1.2799999999999998,1.3766666666666667,0.4000000000000001,0.1399999999999999,3.0,461.0,81.256,0.135,0.0,9.333333333333332,48.0,3.0,0.0,273.0,18.0,18.0,330.3,7.19,0.0,1373.9499999999998,3.84,0.0,4.6,18.0,3.0,3.0,0.0,0.0,1.0,4.666666666666666,16.0,28.0,2.0,188.0,3.0,14.0,14.0,21.0,6.0
1045,1.6285714285714286,2.92,10.0,2.8571428571428568,1.17,0.56,3034.0,12.366,6157.14,4.438999999999999,6.574342857142857,62.01428571428572,8.571428571428571,5273.81,5.068571428571428,879.5914285714284,2.571428571428571,35.269999999999996,174.91,22.0,686.0,4.507142857142857,140.02142857142854,0.7614285714285713,41.60857142857142,2.89,0.98,0.91,3.1428571428571423,1.4285714285714284,0.0078571428571428,11.4,1.0,193.19,2.9257142857142857,1303.9999999999998,2.8728571428571428,31.55,4.857142857142857,2.8571428571428568,11.4,0.055,2.1395999999999997,81.85714285714285,0.994142857142857,433.4285714285714,537.4,194.44,6.37,1.2159999999999995,27.777142857142856,1.0,0.0,1935.8,4.857142857142857,20.48,1.5499999999999998,1.0,4.857142857142857,0.91,9128.0,1.36,46.0204,17.714285714285715,1.914285714285714,2.896285714285714,1.0,20.273999999999997,20.0,1.0,35.48,5.97,2477.25,0.8142857142857143,277.0,353.89285714285717,6.714285714285714,13.4,69.4,14.857142857142856,14.0,6.959,20.0,0.0,5.699999999999999,16.33657142857143,5.33,75.0,20.44,1.0,0.7000000000000001,0.8528571428571428,1.15,0.72,1.0,291.26,114.356,0.055,0.0,12.0,104.0,7.0,10.0,573.0,34.0,34.0,434.1,20.110000000000003,10.0,980.15,4.9,0.0,5.7,34.0,2.0,1.0,0.0,60.0,4.0,2.0,18.0,84.0,2.0,124.0,1.0,14.0,14.0,47.0,14.0
1046,3.8,0.8133333333333332,10.0,3.333333333333333,1.5699999999999998,2.44,694.0,12.216,5709.16,4.579,7.160133333333333,70.5,6.666666666666666,5245.42,11.786666666666664,1903.0533333333333,3.333333333333333,35.269999999999996,174.29,8.0,598.0,2.423333333333333,236.71666666666664,1.0099999999999998,79.73333333333333,0.5900000000000003,1.06,0.79,2.6666666666666665,3.333333333333333,0.0183333333333333,11.4,2.0,191.2,3.0,1114.6666666666667,2.916666666666666,7.27,5.333333333333333,3.333333333333333,11.4,0.055,3.629599999999999,85.0,1.746333333333333,231.33333333333331,545.9,184.52,1.97,1.7559999999999998,61.50666666666666,2.0,0.0,1923.0,5.333333333333333,9.0,1.62,1.0,5.333333333333333,0.6566666666666666,3344.0,1.86,21.4804,32.666666666666664,2.793333333333333,3.024666666666666,2.0,9.074,10.0,2.0,35.36,2.9299999999999997,2193.4500000000003,1.0,53.0,731.15,6.333333333333332,8.379999999999999,76.5,15.333333333333332,14.0,5.239,10.0,0.0,6.01,18.792,3.03,74.0,2.44,6.0,0.8333333333333333,0.9766666666666666,1.2000000000000002,0.74,2.0,239.2,56.376000000000005,0.055,0.0,9.333333333333332,46.0,3.0,10.0,255.0,16.0,16.0,211.5,8.75,10.0,710.15,2.5,0.0,3.0,16.0,2.0,2.0,0.0,20.0,4.0,4.666666666666666,10.0,28.0,2.0,98.0,2.0,14.0,14.0,19.0,6.0
